flight_id,flight_no,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,departure_airport,arrival_airport,aircraft_code,status,base_fare_economy
720,AC1719,2025-06-26 07:00:00,2025-06-26 16:06:00,2025-06-26 07:00:00,2025-06-26 16:06:00,YYZ,BLR,738,On Time,823.54
721,AC1720,2025-07-09 22:00:00,2025-07-09 23:30:00,2025-07-09 22:00:00,2025-07-09 23:30:00,SYD,JNB,321,On Time,932.32
722,AC1721,2025-01-16 12:45:00,2025-01-16 23:03:00,2025-01-16 12:45:00,2025-01-16 23:03:00,LAX,JFK,77W,On Time,384.05
723,AC1722,2025-08-11 22:15:00,2025-08-12 08:03:00,2025-08-11 22:15:00,2025-08-12 08:03:00,BOM,DEL,789,On Time,276.23
724,AC1723,2025-08-02 09:30:00,2025-08-02 23:30:00,2025-08-02 09:30:00,2025-08-02 23:30:00,BOM,DEL,77W,On Time,231.45
725,AC1724,2025-03-15 20:45:00,2025-03-16 10:27:00,2025-03-15 20:45:00,2025-03-16 10:27:00,JFK,FRA,321,On Time,233.89
726,AC1725,2025-08-22 18:15:00,2025-08-23 01:27:00,2025-08-22 18:15:00,2025-08-23 01:27:00,NRT,FRA,CR9,On Time,800.66
727,AC1726,2025-04-06 18:00:00,2025-04-07 02:42:00,2025-04-06 19:30:00,2025-04-07 04:12:00,BOM,DEL,32N,Delayed,711.07
728,AC1727,2025-10-23 16:00:00,2025-10-24 05:42:00,2025-10-23 16:00:00,2025-10-24 05:42:00,DFW,JNB,388,On Time,705.05
729,AC1728,2025-12-20 07:15:00,2025-12-20 17:51:00,2025-12-20 07:15:00,2025-12-20 17:51:00,LAX,JFK,789,On Time,833.26
730,AC1729,2025-08-27 21:00:00,2025-08-28 05:00:00,2025-08-27 21:00:00,2025-08-28 05:00:00,HKG,ORD,77W,On Time,323.54
731,AC1730,2025-12-09 07:30:00,2025-12-09 16:42:00,2025-12-09 10:16:00,2025-12-09 19:28:00,DXB,DEL,738,Delayed,766.18
732,AC1731,2025-08-29 15:45:00,2025-08-29 21:39:00,2025-08-29 15:45:00,2025-08-29 21:39:00,BLR,JNB,388,Arrived,364.53
733,AC1732,2025-11-02 14:30:00,2025-11-02 16:48:00,2025-11-02 14:30:00,2025-11-02 16:48:00,ORD,ATL,738,On Time,260.34
734,AC1733,2025-11-16 05:30:00,2025-11-16 13:06:00,2025-11-16 05:30:00,2025-11-16 13:06:00,JFK,LHR,77W,On Time,183.8
735,AC1734,2025-03-09 13:30:00,2025-03-10 01:42:00,2025-03-09 13:30:00,2025-03-10 01:42:00,HKG,JNB,77W,On Time,212.59
736,AC1735,2025-03-19 19:30:00,2025-03-20 07:06:00,2025-03-19 19:30:00,2025-03-20 07:06:00,ORD,DEL,388,On Time,701.64
737,AC1736,2025-09-28 06:30:00,2025-09-28 20:18:00,2025-09-28 06:30:00,2025-09-28 20:18:00,LHR,JFK,CR9,Arrived,614.3
738,AC1737,2025-09-11 18:45:00,2025-09-11 23:15:00,2025-09-11 18:45:00,2025-09-11 23:15:00,SYD,LAX,CR9,On Time,649.19
739,AC1738,2025-06-26 06:30:00,2025-06-26 17:24:00,2025-06-26 06:30:00,2025-06-26 17:24:00,ATL,ORD,738,On Time,259.11
740,AC1739,2025-09-01 22:15:00,2025-09-02 04:27:00,2025-09-01 22:15:00,2025-09-02 04:27:00,BOM,DXB,77W,On Time,513.91
741,AC1740,2025-08-11 05:30:00,2025-08-11 18:36:00,2025-08-11 05:30:00,2025-08-11 18:36:00,LAX,NRT,CR9,On Time,683.15
742,AC1741,2025-01-22 08:30:00,2025-01-22 22:00:00,2025-01-22 08:30:00,2025-01-22 22:00:00,AMS,JFK,738,On Time,881.97
743,AC1742,2025-05-19 13:00:00,2025-05-19 17:42:00,2025-05-19 13:00:00,2025-05-19 17:42:00,GRU,JFK,77W,On Time,502.72
744,AC1743,2025-12-11 11:30:00,2025-12-11 21:30:00,2025-12-11 11:30:00,2025-12-11 21:30:00,DXB,LHR,32N,Arrived,380.01
745,AC1744,2025-02-04 05:45:00,2025-02-04 08:27:00,2025-02-04 05:45:00,2025-02-04 08:27:00,JFK,LAX,321,On Time,490.13
746,AC1745,2025-05-09 11:00:00,2025-05-09 12:48:00,2025-05-09 11:00:00,2025-05-09 12:48:00,ATL,DEL,77W,On Time,898.96
747,AC1746,2025-04-22 08:00:00,2025-04-22 10:36:00,2025-04-22 08:00:00,2025-04-22 10:36:00,DXB,BOM,CR9,On Time,432.05
748,AC1747,2025-10-17 10:00:00,2025-10-17 20:12:00,2025-10-17 10:00:00,2025-10-17 20:12:00,HKG,FRA,738,On Time,507.57
749,AC1748,2025-08-21 13:45:00,2025-08-21 23:57:00,2025-08-21 13:45:00,2025-08-21 23:57:00,YYZ,BLR,738,On Time,759.2
750,AC1749,2025-02-07 13:00:00,2025-02-07 19:18:00,2025-02-07 13:00:00,2025-02-07 19:18:00,DFW,CDG,CR9,On Time,169.85
751,AC1750,2025-04-02 19:00:00,2025-04-03 02:36:00,,,YYZ,SYD,77W,Cancelled,626.55
752,AC1751,2025-02-25 09:45:00,2025-02-25 13:57:00,2025-02-25 09:45:00,2025-02-25 13:57:00,ORD,BLR,789,On Time,877.47
753,AC1752,2025-01-18 07:00:00,2025-01-18 15:36:00,2025-01-18 07:00:00,2025-01-18 15:36:00,SIN,DXB,321,On Time,490.08
754,AC1753,2025-12-01 05:00:00,2025-12-01 14:48:00,2025-12-01 05:00:00,2025-12-01 14:48:00,JNB,LAX,32N,On Time,701.05
755,AC1754,2025-01-02 21:45:00,2025-01-03 05:15:00,2025-01-02 21:45:00,2025-01-03 05:15:00,JNB,BOM,388,On Time,724.05
756,AC1755,2025-10-04 12:00:00,2025-10-04 18:18:00,2025-10-04 12:00:00,2025-10-04 18:18:00,NRT,SYD,321,On Time,767.26
757,AC1756,2025-07-03 15:30:00,2025-07-03 22:00:00,2025-07-03 15:30:00,2025-07-03 22:00:00,LAX,JFK,388,On Time,915.82
758,AC1757,2025-06-24 07:45:00,2025-06-24 18:45:00,2025-06-24 07:45:00,2025-06-24 18:45:00,JFK,YYZ,388,On Time,288.59
759,AC1758,2025-12-05 11:30:00,2025-12-05 21:42:00,2025-12-05 14:41:00,2025-12-06 00:53:00,CDG,ORD,789,Delayed,691.74
760,AC1759,2025-08-13 11:15:00,2025-08-13 13:09:00,2025-08-13 11:15:00,2025-08-13 13:09:00,LHR,JFK,738,On Time,947.0
761,AC1760,2025-02-02 22:30:00,2025-02-03 06:12:00,2025-02-02 22:30:00,2025-02-03 06:12:00,ATL,JNB,789,Arrived,793.78
762,AC1761,2025-01-19 15:00:00,2025-01-19 20:42:00,2025-01-19 17:13:00,2025-01-19 22:55:00,AMS,JFK,321,Delayed,218.1
763,AC1762,2025-09-25 19:15:00,2025-09-26 06:03:00,2025-09-25 19:15:00,2025-09-26 06:03:00,NRT,DXB,738,On Time,179.79
764,AC1763,2025-12-01 05:45:00,2025-12-01 18:33:00,2025-12-01 05:45:00,2025-12-01 18:33:00,SIN,SYD,789,On Time,321.43
765,AC1764,2025-03-30 06:30:00,2025-03-30 18:18:00,2025-03-30 06:30:00,2025-03-30 18:18:00,DXB,BOM,321,On Time,627.32
766,AC1765,2025-02-24 08:45:00,2025-02-24 17:39:00,2025-02-24 08:45:00,2025-02-24 17:39:00,SYD,CDG,321,On Time,172.38
767,AC1766,2025-12-14 17:30:00,2025-12-14 20:30:00,2025-12-14 17:30:00,2025-12-14 20:30:00,ATL,ORD,77W,On Time,573.08
768,AC1767,2025-04-20 06:15:00,2025-04-20 11:57:00,2025-04-20 06:15:00,2025-04-20 11:57:00,DEL,BLR,CR9,On Time,237.23
769,AC1768,2025-07-09 22:15:00,2025-07-10 05:15:00,2025-07-09 22:55:00,2025-07-10 05:55:00,BOM,SIN,738,Delayed,230.7
770,AC1769,2025-11-10 17:15:00,2025-11-10 18:57:00,2025-11-10 17:15:00,2025-11-10 18:57:00,NRT,LAX,738,On Time,125.27
771,AC1770,2025-12-28 14:45:00,2025-12-29 00:57:00,2025-12-28 14:45:00,2025-12-29 00:57:00,ORD,LHR,321,On Time,515.09
772,AC1771,2025-11-24 13:45:00,2025-11-24 20:27:00,,,LAX,ATL,32N,Cancelled,626.75
773,AC1772,2025-09-13 07:30:00,2025-09-13 13:18:00,2025-09-13 07:30:00,2025-09-13 13:18:00,JFK,LHR,32N,On Time,315.58
774,AC1773,2025-02-18 16:15:00,2025-02-18 23:33:00,2025-02-18 16:15:00,2025-02-18 23:33:00,LAX,JFK,388,On Time,292.73
775,AC1774,2025-03-18 20:45:00,2025-03-19 00:27:00,2025-03-18 20:45:00,2025-03-19 00:27:00,JFK,CDG,321,On Time,155.79
776,AC1775,2025-04-18 18:30:00,2025-04-19 00:12:00,2025-04-18 22:14:00,2025-04-19 03:56:00,DXB,DEL,77W,Delayed,496.11
777,AC1776,2025-10-03 10:15:00,2025-10-03 21:33:00,2025-10-03 10:15:00,2025-10-03 21:33:00,LAX,JFK,321,On Time,216.33
778,AC1777,2025-08-16 15:45:00,2025-08-16 19:45:00,2025-08-16 15:45:00,2025-08-16 19:45:00,JNB,JFK,738,On Time,390.32
779,AC1778,2025-04-27 08:15:00,2025-04-27 18:57:00,2025-04-27 10:21:00,2025-04-27 21:03:00,HKG,NRT,77W,Delayed,859.83
780,AC1779,2025-09-06 06:45:00,2025-09-06 10:03:00,2025-09-06 09:11:00,2025-09-06 12:29:00,JFK,FRA,388,Delayed,267.79
781,AC1780,2025-04-10 16:30:00,2025-04-10 20:30:00,2025-04-10 16:30:00,2025-04-10 20:30:00,BOM,DEL,789,On Time,694.53
782,AC1781,2025-02-26 19:45:00,2025-02-27 02:27:00,2025-02-26 21:11:00,2025-02-27 03:53:00,JFK,CDG,32N,Delayed,855.72
783,AC1782,2025-11-23 10:15:00,2025-11-23 12:51:00,2025-11-23 12:50:00,2025-11-23 15:26:00,FRA,LHR,CR9,Delayed,835.63
784,AC1783,2025-08-25 13:00:00,2025-08-25 23:36:00,2025-08-25 13:00:00,2025-08-25 23:36:00,ATL,DFW,789,On Time,324.72
785,AC1784,2025-04-24 09:00:00,2025-04-24 15:42:00,2025-04-24 09:00:00,2025-04-24 15:42:00,DEL,FRA,388,On Time,942.76
786,AC1785,2025-01-18 18:45:00,2025-01-19 02:15:00,2025-01-18 22:45:00,2025-01-19 06:15:00,SIN,SYD,388,Delayed,201.34
787,AC1786,2025-10-13 05:45:00,2025-10-13 19:09:00,2025-10-13 05:45:00,2025-10-13 19:09:00,LHR,ORD,321,On Time,365.51
788,AC1787,2025-01-09 20:30:00,2025-01-10 00:00:00,2025-01-09 20:30:00,2025-01-10 00:00:00,DXB,BOM,321,On Time,593.42
789,AC1788,2025-08-26 09:45:00,2025-08-26 13:33:00,2025-08-26 12:55:00,2025-08-26 16:43:00,FRA,JFK,789,Delayed,505.37
790,AC1789,2025-11-18 07:45:00,2025-11-18 20:27:00,2025-11-18 07:45:00,2025-11-18 20:27:00,DXB,DEL,CR9,On Time,147.15
791,AC1790,2025-12-24 22:15:00,2025-12-25 09:33:00,2025-12-24 22:15:00,2025-12-25 09:33:00,BOM,YYZ,77W,On Time,851.1
792,AC1791,2025-09-21 16:00:00,2025-09-21 18:54:00,2025-09-21 16:00:00,2025-09-21 18:54:00,SIN,SYD,321,On Time,633.88
793,AC1792,2025-11-28 22:00:00,2025-11-29 06:30:00,2025-11-28 22:00:00,2025-11-29 06:30:00,BOM,DFW,32N,On Time,234.88
794,AC1793,2025-02-28 20:15:00,2025-03-01 07:09:00,2025-02-28 22:07:00,2025-03-01 09:01:00,DEL,DXB,388,Delayed,412.75
795,AC1794,2025-08-05 13:00:00,2025-08-05 15:18:00,2025-08-05 13:00:00,2025-08-05 15:18:00,DFW,GRU,738,On Time,523.57
796,AC1795,2025-08-29 22:30:00,2025-08-30 05:36:00,2025-08-29 22:30:00,2025-08-30 05:36:00,LHR,NRT,321,On Time,678.84
797,AC1796,2025-04-07 19:00:00,2025-04-07 21:30:00,2025-04-07 20:43:00,2025-04-07 23:13:00,DXB,JNB,321,Delayed,915.35
798,AC1797,2025-05-22 08:15:00,2025-05-22 15:57:00,2025-05-22 10:58:00,2025-05-22 18:40:00,JFK,SIN,32N,Delayed,910.25
799,AC1798,2025-12-16 22:15:00,2025-12-17 05:39:00,2025-12-16 22:15:00,2025-12-17 05:39:00,JFK,LAX,789,On Time,732.3
800,AC1799,2025-02-02 05:15:00,2025-02-02 17:09:00,2025-02-02 05:15:00,2025-02-02 17:09:00,JFK,LAX,32N,On Time,398.78
801,AC1800,2025-11-27 15:45:00,2025-11-28 00:39:00,2025-11-27 15:45:00,2025-11-28 00:39:00,CDG,YYZ,738,On Time,818.78
802,AC1801,2025-10-18 09:30:00,2025-10-18 13:06:00,2025-10-18 09:30:00,2025-10-18 13:06:00,BLR,DEL,77W,On Time,521.92
803,AC1802,2025-01-25 09:30:00,2025-01-25 14:36:00,2025-01-25 09:30:00,2025-01-25 14:36:00,AMS,LAX,CR9,Arrived,633.46
804,AC1803,2025-05-27 10:15:00,2025-05-27 22:15:00,2025-05-27 10:15:00,2025-05-27 22:15:00,ORD,ATL,388,On Time,673.08
805,AC1804,2025-03-01 06:30:00,2025-03-01 15:12:00,2025-03-01 06:30:00,2025-03-01 15:12:00,LAX,AMS,32N,On Time,426.83
806,AC1805,2025-01-18 15:30:00,2025-01-18 18:48:00,2025-01-18 15:30:00,2025-01-18 18:48:00,ATL,ORD,738,On Time,929.64
807,AC1806,2025-01-13 17:45:00,2025-01-14 04:51:00,,,LHR,YYZ,321,Cancelled,890.08
808,AC1807,2025-10-07 21:30:00,2025-10-08 07:06:00,2025-10-07 21:30:00,2025-10-08 07:06:00,ORD,LAX,738,On Time,863.66
809,AC1808,2025-10-21 09:45:00,2025-10-21 15:27:00,2025-10-21 09:45:00,2025-10-21 15:27:00,AMS,JFK,CR9,On Time,517.55
810,AC1809,2025-10-10 08:30:00,2025-10-10 10:18:00,2025-10-10 08:30:00,2025-10-10 10:18:00,JFK,LHR,738,On Time,302.9
811,AC1810,2025-01-29 11:15:00,2025-01-29 22:33:00,2025-01-29 12:35:00,2025-01-29 23:53:00,BOM,JFK,77W,Delayed,138.72
812,AC1811,2025-12-13 07:45:00,2025-12-13 11:39:00,2025-12-13 07:45:00,2025-12-13 11:39:00,LHR,YYZ,789,On Time,622.21
813,AC1812,2025-07-04 17:15:00,2025-07-05 03:39:00,2025-07-04 17:15:00,2025-07-05 03:39:00,YYZ,LHR,738,On Time,440.47
814,AC1813,2025-06-29 14:45:00,2025-06-30 03:09:00,2025-06-29 14:45:00,2025-06-30 03:09:00,JFK,LAX,77W,On Time,724.12
815,AC1814,2025-08-15 14:15:00,2025-08-16 01:51:00,2025-08-15 14:15:00,2025-08-16 01:51:00,BLR,DEL,789,Arrived,471.78
816,AC1815,2025-10-28 07:15:00,2025-10-28 11:21:00,2025-10-28 07:15:00,2025-10-28 11:21:00,JNB,LAX,32N,On Time,840.05
817,AC1816,2025-10-30 17:00:00,2025-10-30 18:36:00,2025-10-30 17:00:00,2025-10-30 18:36:00,AMS,FRA,321,On Time,346.86
818,AC1817,2025-12-30 09:15:00,2025-12-30 13:03:00,2025-12-30 09:15:00,2025-12-30 13:03:00,ORD,DEL,789,On Time,579.71
819,AC1818,2025-06-04 14:45:00,2025-06-04 23:15:00,2025-06-04 14:45:00,2025-06-04 23:15:00,JFK,LHR,CR9,On Time,142.28
820,AC1819,2025-06-03 20:00:00,2025-06-04 05:42:00,2025-06-03 22:16:00,2025-06-04 07:58:00,JFK,LAX,77W,Delayed,268.88
821,AC1820,2025-05-06 05:00:00,2025-05-06 16:06:00,2025-05-06 05:00:00,2025-05-06 16:06:00,JNB,LHR,738,On Time,925.62
822,AC1821,2025-10-25 20:45:00,2025-10-26 09:09:00,2025-10-25 20:45:00,2025-10-26 09:09:00,FRA,DEL,77W,On Time,515.11
823,AC1822,2025-07-11 21:00:00,2025-07-12 09:06:00,2025-07-11 21:00:00,2025-07-12 09:06:00,DXB,YYZ,321,On Time,168.56
824,AC1823,2025-03-11 16:15:00,2025-03-11 18:27:00,2025-03-11 16:15:00,2025-03-11 18:27:00,DEL,BLR,738,On Time,648.09
825,AC1824,2025-05-29 14:00:00,2025-05-29 21:54:00,2025-05-29 15:16:00,2025-05-29 23:10:00,YYZ,SYD,321,Delayed,754.69
826,AC1825,2025-10-06 15:30:00,2025-10-07 03:18:00,2025-10-06 15:30:00,2025-10-07 03:18:00,FRA,DEL,32N,On Time,369.89
827,AC1826,2025-07-05 08:30:00,2025-07-05 20:18:00,2025-07-05 08:30:00,2025-07-05 20:18:00,DXB,HKG,738,On Time,550.08
828,AC1827,2025-07-30 15:15:00,2025-07-30 18:03:00,2025-07-30 15:15:00,2025-07-30 18:03:00,BOM,DEL,789,On Time,303.52
829,AC1828,2025-11-11 21:00:00,2025-11-12 03:42:00,2025-11-11 21:59:00,2025-11-12 04:41:00,ORD,HKG,388,Delayed,799.64
830,AC1829,2025-06-28 14:30:00,2025-06-28 17:42:00,2025-06-28 14:30:00,2025-06-28 17:42:00,JNB,AMS,789,On Time,939.69
831,AC1830,2025-03-30 14:00:00,2025-03-31 00:48:00,2025-03-30 14:00:00,2025-03-31 00:48:00,LHR,SIN,77W,On Time,226.83
832,AC1831,2025-04-27 14:15:00,2025-04-27 18:21:00,2025-04-27 14:15:00,2025-04-27 18:21:00,DXB,YYZ,738,Arrived,472.59
833,AC1832,2025-02-09 05:45:00,2025-02-09 16:45:00,2025-02-09 05:45:00,2025-02-09 16:45:00,HKG,FRA,321,On Time,209.49
834,AC1833,2025-10-31 06:45:00,2025-10-31 09:45:00,2025-10-31 06:45:00,2025-10-31 09:45:00,NRT,ORD,388,On Time,174.99
835,AC1834,2025-02-19 08:15:00,2025-02-19 17:03:00,2025-02-19 08:15:00,2025-02-19 17:03:00,DXB,LHR,CR9,On Time,676.6
836,AC1835,2025-05-23 16:30:00,2025-05-23 20:00:00,2025-05-23 16:30:00,2025-05-23 20:00:00,JFK,DEL,32N,On Time,724.7
837,AC1836,2025-02-04 08:00:00,2025-02-04 16:06:00,2025-02-04 08:00:00,2025-02-04 16:06:00,ATL,AMS,388,On Time,920.34
838,AC1837,2025-10-03 05:00:00,2025-10-03 18:06:00,2025-10-03 08:31:00,2025-10-03 21:37:00,ORD,ATL,CR9,Delayed,514.01
839,AC1838,2025-08-14 08:15:00,2025-08-14 20:09:00,2025-08-14 08:15:00,2025-08-14 20:09:00,SIN,JFK,32N,Arrived,472.0
840,AC1839,2025-02-27 15:00:00,2025-02-27 22:18:00,2025-02-27 15:00:00,2025-02-27 22:18:00,LHR,DXB,789,On Time,531.53
841,AC1840,2025-10-13 06:00:00,2025-10-13 11:36:00,2025-10-13 06:00:00,2025-10-13 11:36:00,BOM,ORD,77W,On Time,355.4
842,AC1841,2025-12-18 19:15:00,2025-12-19 03:39:00,2025-12-18 19:15:00,2025-12-19 03:39:00,FRA,BOM,77W,On Time,829.95
843,AC1842,2025-09-01 16:15:00,2025-09-01 17:57:00,2025-09-01 16:15:00,2025-09-01 17:57:00,ORD,NRT,321,On Time,677.84
844,AC1843,2025-12-04 07:00:00,2025-12-04 10:18:00,2025-12-04 07:00:00,2025-12-04 10:18:00,BOM,FRA,388,On Time,610.16
845,AC1844,2025-02-03 16:15:00,2025-02-03 21:57:00,2025-02-03 16:15:00,2025-02-03 21:57:00,LAX,JFK,32N,On Time,942.25
846,AC1845,2025-08-06 20:30:00,2025-08-07 07:36:00,2025-08-06 20:30:00,2025-08-07 07:36:00,LAX,JFK,CR9,On Time,612.73
847,AC1846,2025-11-26 17:30:00,2025-11-27 00:54:00,2025-11-26 17:30:00,2025-11-27 00:54:00,HKG,BOM,CR9,On Time,455.69
848,AC1847,2025-03-17 19:00:00,2025-03-17 22:00:00,2025-03-17 19:00:00,2025-03-17 22:00:00,LHR,JFK,77W,On Time,311.58
849,AC1848,2025-02-20 06:00:00,2025-02-20 13:42:00,2025-02-20 06:00:00,2025-02-20 13:42:00,YYZ,LHR,321,On Time,268.65
850,AC1849,2025-03-20 14:00:00,2025-03-21 01:00:00,2025-03-20 14:00:00,2025-03-21 01:00:00,FRA,LHR,77W,On Time,551.56
851,AC1850,2025-04-14 14:45:00,2025-04-14 22:21:00,2025-04-14 14:45:00,2025-04-14 22:21:00,LHR,JFK,789,On Time,405.2
852,AC1851,2025-01-10 06:45:00,2025-01-10 19:15:00,2025-01-10 06:45:00,2025-01-10 19:15:00,GRU,JFK,388,On Time,493.6
853,AC1852,2025-08-24 06:00:00,2025-08-24 09:42:00,2025-08-24 06:00:00,2025-08-24 09:42:00,SYD,JNB,789,On Time,766.89
854,AC1853,2025-09-09 18:15:00,2025-09-09 23:39:00,2025-09-09 18:15:00,2025-09-09 23:39:00,GRU,HKG,32N,On Time,754.13
855,AC1854,2025-12-04 22:45:00,2025-12-05 06:09:00,2025-12-05 01:24:00,2025-12-05 08:48:00,CDG,SIN,789,Delayed,166.26
856,AC1855,2025-07-13 16:30:00,2025-07-13 22:00:00,2025-07-13 16:30:00,2025-07-13 22:00:00,DFW,HKG,388,On Time,157.45
857,AC1856,2025-10-26 05:30:00,2025-10-26 11:48:00,2025-10-26 05:30:00,2025-10-26 11:48:00,SYD,FRA,77W,On Time,943.31
858,AC1857,2025-12-05 12:15:00,2025-12-05 16:39:00,2025-12-05 12:15:00,2025-12-05 16:39:00,BOM,DXB,321,On Time,190.5
859,AC1858,2025-06-06 08:30:00,2025-06-06 12:06:00,2025-06-06 08:30:00,2025-06-06 12:06:00,DXB,NRT,CR9,On Time,151.02
860,AC1859,2025-10-18 21:45:00,2025-10-19 02:33:00,2025-10-18 21:45:00,2025-10-19 02:33:00,DXB,BOM,789,On Time,608.03
861,AC1860,2025-10-20 17:30:00,2025-10-21 02:12:00,2025-10-20 17:30:00,2025-10-21 02:12:00,AMS,FRA,789,On Time,203.05
862,AC1861,2025-09-12 21:30:00,2025-09-13 01:06:00,2025-09-12 21:30:00,2025-09-13 01:06:00,DXB,LHR,77W,On Time,924.63
863,AC1862,2025-02-08 22:15:00,2025-02-09 03:21:00,2025-02-08 22:15:00,2025-02-09 03:21:00,ATL,ORD,738,On Time,946.87
864,AC1863,2025-11-16 07:00:00,2025-11-16 15:54:00,2025-11-16 07:00:00,2025-11-16 15:54:00,BOM,DXB,32N,On Time,590.14
865,AC1864,2025-04-18 16:00:00,2025-04-19 01:36:00,2025-04-18 16:00:00,2025-04-19 01:36:00,LHR,GRU,789,On Time,787.43
866,AC1865,2025-06-10 11:45:00,2025-06-10 18:15:00,2025-06-10 11:45:00,2025-06-10 18:15:00,BLR,ATL,388,On Time,496.18
867,AC1866,2025-01-10 21:15:00,2025-01-11 05:57:00,2025-01-10 21:15:00,2025-01-11 05:57:00,HKG,FRA,32N,On Time,918.56
868,AC1867,2025-05-18 22:45:00,2025-05-19 11:57:00,2025-05-18 23:30:00,2025-05-19 12:42:00,SIN,JNB,789,Delayed,553.48
869,AC1868,2025-05-04 09:30:00,2025-05-04 21:36:00,2025-05-04 09:30:00,2025-05-04 21:36:00,BOM,DFW,32N,On Time,833.95
870,AC1869,2025-04-15 18:30:00,2025-04-16 06:18:00,2025-04-15 18:30:00,2025-04-16 06:18:00,JNB,FRA,738,On Time,332.85
871,AC1870,2025-05-03 08:15:00,2025-05-03 12:09:00,2025-05-03 08:15:00,2025-05-03 12:09:00,FRA,BOM,789,On Time,806.6
872,AC1871,2025-08-12 18:00:00,2025-08-12 22:00:00,2025-08-12 18:00:00,2025-08-12 22:00:00,BLR,NRT,388,On Time,144.19
873,AC1872,2025-12-04 22:15:00,2025-12-05 07:51:00,2025-12-04 22:15:00,2025-12-05 07:51:00,NRT,JFK,77W,On Time,719.65
874,AC1873,2025-02-12 15:30:00,2025-02-13 03:48:00,2025-02-12 17:44:00,2025-02-13 06:02:00,HKG,GRU,321,Delayed,864.32
875,AC1874,2025-07-23 09:15:00,2025-07-23 12:09:00,2025-07-23 09:15:00,2025-07-23 12:09:00,DXB,LHR,321,On Time,894.34
876,AC1875,2025-10-25 21:30:00,2025-10-26 05:12:00,2025-10-25 21:30:00,2025-10-26 05:12:00,LHR,DXB,CR9,On Time,617.85
877,AC1876,2025-06-18 17:15:00,2025-06-19 06:27:00,2025-06-18 17:15:00,2025-06-19 06:27:00,HKG,SIN,77W,On Time,208.66
878,AC1877,2025-08-14 18:30:00,2025-08-15 06:48:00,2025-08-14 18:30:00,2025-08-15 06:48:00,ATL,ORD,77W,On Time,562.78
879,AC1878,2025-06-12 22:45:00,2025-06-13 06:09:00,2025-06-12 22:45:00,2025-06-13 06:09:00,SIN,LAX,321,On Time,350.52
880,AC1879,2025-07-05 20:30:00,2025-07-06 08:18:00,2025-07-05 20:30:00,2025-07-06 08:18:00,HKG,JNB,32N,On Time,922.45
881,AC1880,2025-12-06 06:15:00,2025-12-06 10:57:00,2025-12-06 06:15:00,2025-12-06 10:57:00,FRA,CDG,CR9,On Time,650.33
882,AC1881,2025-12-17 08:15:00,2025-12-17 20:27:00,2025-12-17 08:15:00,2025-12-17 20:27:00,SIN,ORD,CR9,On Time,875.12
883,AC1882,2025-06-04 07:15:00,2025-06-04 12:27:00,2025-06-04 08:26:00,2025-06-04 13:38:00,BOM,LHR,77W,Delayed,880.19
884,AC1883,2025-11-26 18:00:00,2025-11-26 22:54:00,2025-11-26 18:00:00,2025-11-26 22:54:00,DXB,DEL,CR9,On Time,766.95
885,AC1884,2025-07-31 15:45:00,2025-08-01 04:15:00,2025-07-31 16:56:00,2025-08-01 05:26:00,LHR,JFK,738,Delayed,699.74
886,AC1885,2025-08-04 22:30:00,2025-08-05 05:42:00,2025-08-04 22:30:00,2025-08-05 05:42:00,LHR,CDG,77W,On Time,163.24
887,AC1886,2025-08-16 09:00:00,2025-08-16 15:30:00,2025-08-16 09:00:00,2025-08-16 15:30:00,DXB,DEL,738,On Time,380.39
888,AC1887,2025-05-08 21:15:00,2025-05-09 09:21:00,2025-05-08 21:15:00,2025-05-09 09:21:00,JFK,GRU,32N,On Time,777.89
889,AC1888,2025-03-10 13:15:00,2025-03-10 23:21:00,2025-03-10 17:09:00,2025-03-11 03:15:00,DEL,BLR,789,Delayed,353.89
890,AC1889,2025-04-04 17:45:00,2025-04-05 07:03:00,2025-04-04 19:12:00,2025-04-05 08:30:00,JFK,GRU,77W,Delayed,137.21
891,AC1890,2025-11-28 12:00:00,2025-11-29 01:42:00,2025-11-28 12:00:00,2025-11-29 01:42:00,JFK,ORD,388,On Time,702.05
892,AC1891,2025-11-13 18:30:00,2025-11-13 21:54:00,2025-11-13 18:30:00,2025-11-13 21:54:00,ORD,ATL,789,Arrived,261.2
893,AC1892,2025-09-27 18:45:00,2025-09-28 06:33:00,2025-09-27 18:45:00,2025-09-28 06:33:00,CDG,DXB,321,On Time,306.32
894,AC1893,2025-05-17 14:45:00,2025-05-17 21:03:00,2025-05-17 14:45:00,2025-05-17 21:03:00,ATL,ORD,CR9,On Time,291.48
895,AC1894,2025-05-25 11:45:00,2025-05-25 15:33:00,2025-05-25 12:22:00,2025-05-25 16:10:00,ATL,ORD,CR9,Delayed,360.86
896,AC1895,2025-08-19 12:30:00,2025-08-19 21:18:00,2025-08-19 12:30:00,2025-08-19 21:18:00,DFW,SIN,388,On Time,191.16
897,AC1896,2025-06-15 17:15:00,2025-06-16 03:39:00,2025-06-15 17:15:00,2025-06-16 03:39:00,BLR,JNB,CR9,On Time,730.97
898,AC1897,2025-10-13 06:00:00,2025-10-13 11:42:00,2025-10-13 06:00:00,2025-10-13 11:42:00,DFW,CDG,321,On Time,873.83
